route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_code
52557,1,11ÜS,SULTANBEYLİ PERONLAR - ÜSKÜDAR MARMARAY,3,,11ÜS_G_D1870
52558,1,63,KAĞITHANE - BEŞİKTAŞ MEYDAN,3,YEŞİLCE MAHALLESİ GÜZERGAHINDAN HİZMET VERİR.,63_G_D1871
52559,1,400A,SON DURAK - GÜZELYURT,3,BEYKENT - GÜZELYURT GÜZERGAHINDA HİZMET VERİR.,400A_G_D1872
52560,1,64Ç,EMNİYETTEPE - ŞİŞLİ MERKEZ,3,,64Ç_G_D1873
52561,1,DNM1,KİRAZLI METRO - BAKIRKÖY - İNCİRLİ METRO,3,,DNM1_G_D0
52563,1,EC1,TELEFERİK PİERRELOTİ - EMİNÖNÜ KANTARCILAR,3,,EC1_G_D0
52564,1,EC1,EMİNÖNÜ KANTARCILAR - TELEFERİK PİERRELOTİ,3,,EC1_D_D0
52565,1,EC1,CİBALİ-KADİR HAS ÜNİVERSİTESİ - EMİNÖNÜ KANTARCILAR,3,,EC1_G_D1874
52566,1,KM47,GÜLENSU MAHALLESİ - HUZUREVİ METRO,3,SEFERLER EMEK CADDESİNDEN,KM47_G_D1617
52568,1,KM48,SPOR TESİSLERİ - HUZUREVİ METRO,3,SABAH 09:00  SEFERİ ESENKENT 'TEN HUZUREVİ METROYA KADAR HİZMET VERMEKTEDİR.,KM48_G_D1880
52570,1,KM47,GÜLENSU MAHALLESİ - HUZUREVİ METRO,3,İŞGÜNLERİNDE SABAH 09:55 SEFERİ GÜLENSU MAH.DEN HUZUREVİ METROYA KADAR HİZMET VERMEKTEDİR.,KM47_G_D1879
52571,1,KM47,HUZUREVİ METRO - GÜLENSU MAHALLESİ,3,,KM47_D_D1884
52572,1,15B,KAZIMKARABEKİR CEM EVİ - ÜSKÜDAR CAMİİ ÖNÜ,3,SEFERLER KAZIM KARABEKİR CEMEVİNDEN BAŞLAR.,15B_G_D1888
52574,1,15B,ÜSKÜDAR CAMİİ ÖNÜ - KAZIMKARABEKİR CEM EVİ,3,SEFERLER KAZIM KARABEKİR CEMEVİNDEN BAŞLAR.,15B_D_D1885
52575,1,HM3,HÜRRİYET MAHALLESİ - TAKSİM,3,HÜRRİYET MAHALLESİ - TAKSİM GÜZERGAHINDA HİZMET VERİR.,HM3_G_D1891
52576,1,15B,YAVUZTÜRK SİTELER - ÜSKÜDAR CAMİİ ÖNÜ,3,SEFERLER YAZVUZTÜRK MAHALLESİ'NE.,15B_G_D6894
52577,1,DT1,VADİ - ŞEHİT AKIN ÖZCAN,3,,DT1_G_D1892
52578,1,132D,KURTDOĞMUŞ KÖYÜ - KARTAL,3,,132D_G_D1893
52580,1,131Y,YEŞİLTEPE SON DURAK - KARTAL,3,GÜLERYÜZ  CADDESİ - EBUBEKİR CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131Y_G_D1895
52581,1,11L,HAREM PERONLAR 2 - ESATPAŞA,3,SEFERLER ESATPAŞA CADDESİNDEN.,11L_D_D1902
52582,1,11L,ESATPAŞA - HAREM PERONLAR 2,3,SEFERLER ESATPAŞA CADDESİNDEN.,11L_G_D1903
52583,1,6,ESATPAŞA - HAREM PERONLAR 2,3,SEFERLER ESATPAŞA CADDESİNDEN,6_G_D1908
52584,1,6,HAREM PERONLAR 2 - ESATPAŞA,3,SEFERLER ESATPAŞA CADDESİNDEN,6_D_D1915
52585,1,320Y,YENİDOĞAN PERONLAR - KOZYATAĞI METRO,3,,320Y_G_D0
52586,1,320Y,KOZYATAĞI METRO - YENİDOĞAN PERONLAR,3,,320Y_D_D0
52600,1,MK49,YUNUS EMRE MAHALLESİ - ABDİ İPEKÇİ CADDESİ,3,,MK49_G_D1926
52601,1,MK36,MESCİD - İ SELAM - GAZİOSMANPAŞA BELEDİYE PARKI,3,,MK36_G_D1929
52602,1,14C,KADIKÖY - ÜSKÜDAR DEVLET HASTANESİ,3,,14C_D_D0
52603,1,76G,BELEDİYE - İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ,3,SAATLER BELEDİYE-AVCILAR METROBÜS GÜZERGAHINDA HİZMET VERİR.,76G_G_D1930
52604,1,8A,BATI ATAŞEHİR PERONLAR - KADIKÖY,3,,8A_G_D1932
52605,1,142F,MİLLİ EGEMENLİK PARKI - İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ,3,,142F_G_D1935
52608,1,KM33,GÜLSUYU METRO 2 - PENDİK,3,,KM33_D_D1933
52609,1,19EK,YENİDOĞAN PERONLAR - KADIKÖY,3,,19EK_G_D0
52610,1,19EK,KADIKÖY - YENİDOĞAN PERONLAR,3,,19EK_D_D0
52611,1,18F,RECEP TAYYİP ERDOĞAN CADDESİ - KADIKÖY,3,,18F_G_D0
52612,1,18F,KADIKÖY - RECEP TAYYİP ERDOĞAN CADDESİ,3,,18F_D_D0
52613,1,94Y,ZUHURATBABA - YEŞİLPINAR,3,,94Y_D_D0
52977,1,19EK,YENİDOĞAN PERONLAR - MERVE CADDESİ,3,HATTIMIZ HAFTA SONU SAAT 09:30'A KADAR KADIKÖY'DEN RİNG OLARAK HİZMET VERİR.,19EK_G_D1943
52979,1,19E,KOZYATAĞI METRO - YENİDOĞAN PERONLAR,3,,19E_D_D0
52980,1,19E,YENİDOĞAN PERONLAR - KOZYATAĞI METRO,3,,19E_G_D0
52981,1,KM33,PENDİK - GÜLSUYU METRO 2,3,,KM33_G_D1944
52982,1,KM33,GÜLSUYU METRO 2 - PENDİK,3,,KM33_D_D1945
52983,1,8A,BATI ATAŞEHİR PERONLAR - KADIKÖY,3,,8A_G_D1947
52985,1,10,ELMALIKENT - ÜSTBOSTANCI,3,SEFERLER SUİŞ CADDESİ - SANTRAL GÜZERGAHI .,10_G_D1954
52986,1,36T,HALICIOĞLU - FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ - HARBİYE ASKERİ MÜZE,3,SAATTE HALICIOĞLU'NDAN BAŞLAR.,36T_G_D1961
52987,1,131T,ESTERGON CADDESİ - ATATÜRK MAHALLESİ PERONLAR,3,EGEMENLİK CADDESİ - SUİŞ CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131T_D_D1989
52988,1,131YS,ESTERGON CADDESİ - BATTALGAZİ MAHALLESİ,3,EGEMENLİK CADDESİ - SUİŞ CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131YS_D_D1993
52989,1,131A,ESTERGON CADDESİ - ATATÜRK ORTAOKULU,3,EGEMENLİK CADDESİ - SUİŞ CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131A_D_D1994
52990,1,131B,ESTERGON CADDESİ - BATTALGAZİ MAHALLESİ,3,EGEMENLİK CADDESİ - SUİŞ CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131B_D_D1995
52991,1,131Ü,ESTERGON CADDESİ - SULTANBEYLİ PERONLAR,3,EGEMENLİK CADDESİ - SUİŞ CADDESİ GÜZERGAHINDAN HİZMET VERİR.,131Ü_D_D1997
52992,1,19D,ESTERGON CADDESİ - ÜSTBOSTANCI,3,SEFERLER SUİŞ CADDESİ - SANTRAL GÜZERGAHI .,19D_G_D1998
52993,1,139D,ESTERGON CADDESİ - DARLIK,3,SEFER SUİŞ CADDESİ - SANTRAL GÜZERGAHI .,139D_G_D2208
52994,1,138,ESTERGON CADDESİ - ÇOK PROGRAMLI LİSE,3,SEFERLER SUİŞ CADDESİ - SANTRAL GÜZERGAHI .,138_D_D2229
52995,1,138B,ESTERGON CADDESİ - GÖLLÜ,3,SEFER SUİŞ CADDESİ - SANTRAL GÜZERGAHI .,138B_D_D2262
52996,1,8E,ESENEVLER MAHALLESİ - KADIKÖY,3,SEFERLER ÜNALAN MAHALLESİ GÜZERGAHI .,8E_G_D2265
52997,1,8E,KADIKÖY - ESENEVLER MAHALLESİ,3,SEFERLER ÜNALAN MAHALLESİ GÜZERGAHI .,8E_D_D2267
53003,1,39Ç,AKSARAY - KAĞITHANE GARAJI,3,,39Ç_D_D0
53004,1,39Ç,KAĞITHANE GARAJI - AKSARAY,3,,39Ç_G_D2292
53006,1,8E,ESENEVLER MAHALLESİ - KADIKÖY,3,SEFERLER ÜNALAN MAHALLESİ GÜZERGAHI .,8E_G_D2312
53021,1,73,YENİBOSNA METRO - HARBİYE ASKERİ MÜZE,3,YENİBOSNA METRO-HARBİYE-KUYUMCUKENT GÜZERGAHINDA HİZMET VERİR.,73_G_D2325
53023,1,47F,ÇIRÇIR METRO - 4.LEVENT METRO,3,,47F_G_D2336
53024,1,62,KAĞITHANE - ZİNCİRLİKUYU METROBÜS,3,KAĞITHANE - ZİNCİRLİKUYU METROBÜS GÜZERGAHINDA HİZMET VERİR,62_G_D2337
53025,1,20K,GÖZTEPE KÖPRÜSÜ - KAZIMKARABEKİR CEM EVİ,3,SAAT GÖZTEPE KÖPRÜSÜNDEN KAZIM KARABEKİR CEMEVİNE GİDER.,20K_D_D2326
53026,1,19YK,EYÜP SULTAN MESLEKİ VE TEKNİK ANADOLU LİSESİ - YENİDOĞAN PERONLAR,3,,19YK_D_D2338
53027,1,19D,TEPEÜSTÜ - ÜSTBOSTANCI,3,SEFERLER TEPEÜSTÜ DURAĞINDAN BAŞLAR.,19D_G_D1934
53030,1,73,KUYUMCUKENT - HARBİYE ASKERİ MÜZE,3,KUYUMCUKENT-TAKSİM-KUYUMCUKENT GÜZERGAHINDA HİZMET VERİR.,73_G_D2359
53033,1,HT6,BATIŞEHİR - FATİH MAHALLESİ YANYOL,3,BATIŞEHİR-FATİH MAHALLESİ YANYOL GÜZERGAHINDA HİZMET VERİR.,HT6_G_D2409
53036,1,402,ÇATALCA DEVLET HASTANESİ - BİNKILIÇ BELDESİ,3,,402_D_D2434
53039,1,98MB,MARMARA SANAYİ SİTESİ - BAKIRKÖY,3,MARMARA SANAYİ SİTESİ-BAKIRKÖY-MARMARA SANAYİ SİTESİ GÜZERGAHINDA HİZMET VERİR.,98MB_G_D2435
53041,1,78C,YUNUS EMRE MAHALLESİ - FENERTEPE PERONLAR,3,,78C_G_D2437
53042,1,19E,YENİDOĞAN PERONLAR - KOZYATAĞI METRO,3,ATATÜRK CADDESİ GÜZERGAHINDAN HİZMET VERİR.,19E_G_D2631
53046,1,KM11,AYDINLI TOKİ PERONLAR - PENDİK KÖPRÜSÜ,3,,KM11_G_D2443
53051,1,9,ADEM YAVUZ MAHALLESİ - TEPEÜSTÜ,3,,9_G_D2450
53052,1,130H,ÖĞÜT SOKAK - SABİHA GÖKÇEN HAVALİMANI,3,HAFTA SONU DENİZ HARP OKULUNA UĞRAMAZ.,130H_G_D2451
53053,1,133T,ÖĞÜT SOKAK - MALTEPE PERONLAR,3,SEFERLER DENİZ HARP OKULUNA UĞRAMAZ.,133T_G_D2452
53054,1,KM12,ÖĞÜT SOKAK - KARTAL METRO,3,SEFERLER DENİZ HARP OKULUNA UĞRAMAZ.,KM12_G_D2453
53058,1,KM13,ÖĞÜT SOKAK - PENDİK,3,IŞARETLI SEFERLER CUMARTESI GECESINI PAZAR GÜNÜNE BAĞLAYAN SEFERLERDIR.,KM13_G_D2454
53060,1,130E,ÖĞÜT SOKAK - CEVİZLİ PERONLAR,3,HAFTA SONU DENİZ HARP OKULUNA UĞRAMAZ.,130E_G_D2459
53061,1,303A,SİLİVRİ SON DURAK - HARAMİDERE,3,SAATLER SİLİVRİ-HARAMİDERE OLARAK HİZMET VERİR.,303A_G_D2458
53062,1,303A,HARAMİDERE - SİLİVRİ SON DURAK,3,,303A_D_D2460
53064,1,AVR3A,GÜZELTEPE - MECİDİYEKÖY METROBÜS,3,HATTIMIZ MECİDİYEKÖYDEN RİNG OLARAK HİZMET VERİR.,AVR3A_G_D2462
53065,1,AVR3A,GÜZELTEPE - MECİDİYEKÖY METROBÜS,3,,AVR3A_G_D0
53066,1,AVR3A,MECİDİYEKÖY METROBÜS - GÜZELTEPE,3,,AVR3A_D_D0
53067,1,9A,HALİLURRAHMAN CAMİİ - ÜMRANİYE ÇARŞI METRO,3,,9A_G_D2463
53068,1,11M,EVTAŞ BLOKLARI - BULGURLU METRO,3,,11M_G_D2464
53069,1,11K,KAZIM KARABEKİR - ÜMRANİYE ÇARŞI METRO,3,,11K_G_D2466
53070,1,11D,KURAN KURSU - ÜMRANİYE ÇARŞI METRO,3,,11D_G_D2467
53071,1,11ST,DUMLUPINAR - ÜMRANİYE MERKEZ CAMİİ,3,,11ST_G_D2468
53072,1,11N,ESENEVLER MAHALLESİ - BULGURLU METRO,3,,11N_G_D2461
53073,1,25,HACIOSMAN METRO - HAVANTEPE,3,,25_G_D2469
53074,1,25,HAVANTEPE - HACIOSMAN METRO,3,,25_D_D0
53075,1,25C,TARABYA ÜSTÜ - İSTİNYE İSKELESİ,3,,25C_G_D2470
53076,1,25C,İSTİNYE İSKELESİ - TARABYA ÜSTÜ,3,,25C_D_D0
53077,1,54HT,HASKÖY - HARBİYE ASKERİ MÜZE,3,,54HT_G_D2471
53078,1,54HT,HARBİYE ASKERİ MÜZE - HASKÖY,3,,54HT_D_D0
53080,1,54HŞ,HASKÖY - ŞİŞLİ MERKEZ,3,,54HŞ_G_D0
53081,1,54HŞ,ŞİŞLİ MERKEZ - HASKÖY,3,,54HŞ_D_D0
53083,1,EC1,EMİNÖNÜ KANTARCILAR - CİBALİ-KADİR HAS ÜNİVERSİTESİ,3,,EC1_D_D2477
53084,1,10,ELMALIKENT - ÜSTBOSTANCI,3,SEFERLER SUİŞ CADDESİ - SANTRAL-İKBAL CADDESİNDEN  .,10_G_D2479
53088,1,46KT,KUŞTEPE - ŞİŞLİ MERKEZ,3,,46KT_G_D0
53090,1,66Z,ZİNCİRLİDERE - ŞİŞLİ MERKEZ,3,,66Z_G_D0
53091,1,66Z,ŞİŞLİ MERKEZ - ZİNCİRLİDERE,3,,66Z_D_D0
53092,1,15F,ŞAHİNKAYA GARAJI - ŞAHİNKAYA GARAJI,3,SEFERLER ŞAHİNKAYA GARAJI-KAVACIK ARASINDA,15F_G_D2488
53096,1,92T,YUSUFPAŞA - ÇINAR MAHALLESİ,3,YUSUFPAŞA-BAĞCILAR DEVLET HASTANESİ GÜZERGAHINDA HİZMET VERİR.,92T_D_D2497
53097,1,89F,KÜÇÜKÇEKMECE MARMARAY - İSTOÇ YOLU,3,SAATLER İSTOÇA GİRMEZ,89F_G_D2498
53098,1,91M,HALICIOĞLU(E5) - FATİH MAHALLESİ YANYOL,3,SAATTE HALICIOĞLU - FATİH MAH. GÜZERGAHINDA HİZMET VERİR.,91M_D_D4214
53099,1,10,ÜSTBOSTANCI - ÜMRANİYE DEVLET HASTANESİ ACİL,3,,10_D_D2500
53100,1,303A,KİPTAŞ SİLİVRİ 4 - İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,3,,303A_G_D2501
53101,1,303A,İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ - KİPTAŞ SİLİVRİ 4,3,AVCILAR-KİPTAŞ SİLİVRİ GÜZERGAHINDA HİZMET VERİR.,303A_D_D2504
53106,1,91M,HALICIOĞLU(E5) - FATİH MAHALLESİ,3,,91M_D_D2512
53107,1,59UÇ,ETİLER MAHALLESİ - ŞİŞLİ MERKEZ,3,,59UÇ_G_D0
53108,1,59UÇ,ŞİŞLİ MERKEZ - ETİLER MAHALLESİ,3,,59UÇ_D_D0
53109,1,25S1,HACIOSMAN METRO - SARIYER MERKEZ,3,,25S1_G_D0
53110,1,25S1,HÜSEYİN KALKAVAN MESLEKİ VE TEKNİK ANADOLU LİSESİ - HACIOSMAN METRO,3,,25S1_D_D0
53112,1,25S2,SARIYER - BAHÇEKÖY ÖĞRENCİ YURDU,3,,25S2_D_D0
53113,1,48B,ARICILAR - ŞİŞLİ MERKEZ,3,,48B_G_D0
53114,1,48B,ŞİŞLİ MERKEZ - ARICILAR,3,,48B_D_D0
53116,1,336K,MESCİD-İ SELAM - ARNAVUTKÖY PERONLAR,3,MESCİDİ SELAM-ARNAVUTKÖY GÜZERGAHINDA HİZMET VERİR.,336K_D_D2517
53117,1,133K,KURTKÖY GARAJI - KARTAL,3,SEFERLER KUTKÖY GARAJI'NA.,133K_G_D2516
53118,1,133K,KARTAL - KURTKÖY GARAJI,3,,133K_D_D2519
53119,1,20Ü,TEPEÜSTÜ - KADIKÖY,3,,20Ü_G_D2520
53120,1,47F,ÇIRÇIR METRO - 4.LEVENT METRO,3,,47F_G_D0
53121,1,47F,4.LEVENT METRO - ÇIRÇIR METRO,3,,47F_D_D0
53125,1,132,AKFIRAT EVLERİ - KARTAL,3,SEFERLER AKFIRAT EVLERİ İLE KARTAL ARASINDA.,132_G_D2527
53126,1,132,KARTAL - AKFIRAT EVLERİ,3,,132_D_D2528
53149,1,36EM,CEBECİ PERONLAR - MECİDİYEKÖY MEZARLIK,3,,36EM_G_D2530
53150,1,36CE,CEBECİ PERONLAR - ALİBEYKÖY,3,,36CE_G_D2531
53151,1,399C,ESENTEPE MUHTARLIĞI - ALİBEYKÖY,3,,399C_G_D2532
53160,1,92,YENİ MAHALLE METRO - EMİNÖNÜ,3,,92_G_D2546
53161,1,94,İBNİ SİNA İLKOKULU - İBNİ SİNA İLKOKULU,3,,94_G_D2547
53167,1,79E,KAYABAŞI KİPTAŞ PERON - EMİNÖNÜ,3,RİNG OLARAK HİZMET VERİR.,79E_G_D2548
53169,1,92C,HAZNEDAR - SEFA SOKAK,3,,92C_G_D2549
53171,1,33B,GİYİMKENT - ÇAMLIK,3,,33B_G_D2550
53174,1,33,GİYİMKENT - ÇAMLIK,3,,33_G_D2552
53175,1,33ES,GİYİMKENT - ÇAMLIK,3,,33ES_G_D2553
53177,1,33Y,GİYİMKENT - EMİNÖNÜ,3,,33Y_G_D2554
53178,1,36V,ÇİMEN CAMİ - YAYLA MAHALLESİ,3,,36V_G_D2557
53179,1,399C,SULTANGAZİ PERONLAR - 2419.SOKAK,3,HATTIMIZ 13:45'E KADAR RİNG OLARAK HİZMET VERİR.,399C_G_D2558
53180,1,39D,YEŞİLPINAR - YENİKAPI ETKİNLİK ALANI,3,,39D_G_D2560
53182,1,39,AKŞEMSETTİN MAHALLESİ - YENİKAPI ETKİNLİK ALANI,3,,39_G_D2562
53183,1,39,ADLİYECİLER SİTESİ - YENİKAPI ETKİNLİK ALANI,3,ADLİYECİLER SİTESİNDEN BAŞLAR,39_G_D2563
53184,1,39,ADLİYECİLER SİTESİ - YENİKAPI ETKİNLİK ALANI,3,,39_G_D2567
53185,1,33B,ESENLER BİLİM PARKI - GİYİMKENT,3,ESENLER BİLİM PARKI-EMİNÖNÜ GÜZERGAHINDA HİZMET VERİR.,33B_G_D2568
53186,1,33B,HZ.ALİ CAMİİ - GİYİMKENT,3,HZ. ALİ CAMİİ-EMİNÖNÜ GÜZERGAHINDA HİZMET VERİR.,33B_G_D2569
53187,1,32,CEVATPAŞA - TURNA SOKAK,3,,32_G_D2572
53188,1,336,ARNAVUTKÖY PERONLAR - EMİNÖNÜ KANTARCILAR,3,,336_G_D2573
53189,1,36KE,YENİ MAHALLE METRO - GAZİOSMANPAŞA BELEDİYE PARKI,3,,36KE_G_D2574
53190,1,336,TAŞOLUK PERONLAR - TAŞOLUK BELEDİYESİ,3,TAŞOLUK PERONLAR-EMİNÖNÜ GÜZERGAHINDA HİZMET VERİR.,336_G_D2575
53191,1,31E,KUYUMCUKENT - EMİNÖNÜ,3,,31E_G_D2577
53194,1,AVR1,BAŞAKŞEHİR METROKENT - KİRAZLI METRO,3,,AVR1_G_D2583
53197,1,AVR1,KİRAZLI METRO - BAŞAKŞEHİR METROKENT,3,,AVR1_D_D2592
53198,1,18F,RECEP TAYYİP ERDOĞAN CADDESİ - KADIKÖY,3,,18F_G_D2593
53199,1,18F,KADIKÖY - RECEP TAYYİP ERDOĞAN CADDESİ,3,,18F_D_D2594
53200,1,142F,MİLLİ EGEMENLİK PARKI - İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ,3,,142F_G_D8944
53201,1,142F,İSTANBUL ÜNİVERSİTESİ - CERRAHPAŞA AVCILAR KAMPÜSÜ - MİLLİ EGEMENLİK PARKI,3,,142F_D_D8945
53202,1,HM1,HACIOSMAN METRO - KAZIM KARABEKİR,3,,HM1_G_D2595
53203,1,79Y,KAYABAŞI KİPTAŞ PERON - YENİBOSNA METRO,3,,79Y_G_D8189
53204,1,79Y,YENİBOSNA METRO - KAYABAŞI KİPTAŞ PERON,3,,79Y_D_D8190
53206,1,98S,KANUNİ SULTAN SÜLEYMAN - BAKIRKÖY,3,,98S_G_D8061
53207,1,98S,KANUNİ SULTAN SÜLEYMAN - BAKIRKÖY,3,,98S_G_D8641
53208,1,98S,BAKIRKÖY - KANUNİ SULTAN SÜLEYMAN,3,,98S_D_D8606
53209,1,143,FATİH MAHALLESİ - İSTOÇ METRO,3,,143_G_D8026
53210,1,143,İSTOÇ - FATİH MAHALLESİ,3,,143_D_D8618
53211,1,98Y,GİYİMKENT - BAKIRKÖY,3,,98Y_G_D8726
53212,1,98Y,GİYİMKENT - BAKIRKÖY,3,,98Y_G_D8621
53213,1,98Y,BAKIRKÖY - GİYİMKENT,3,,98Y_D_D8622
53214,1,33Y,GİYİMKENT - EMİNÖNÜ,3,,33Y_G_D8524
53215,1,33Y,EMİNÖNÜ - GİYİMKENT,3,,33Y_D_D8525
53216,1,HT11,GİYİMKENT - KUYUMCUKENT,3,,HT11_G_D8526
53217,1,HT11,KUYUMCUKENT - GİYİMKENT,3,,HT11_D_D8527
53218,1,HM3,İSTANBUL ADALET SARAYI - ŞİŞLİ MERKEZ,3,,HM3_G_D8596
53219,1,HM3,İSTANBUL ADALET SARAYI - OSMANBEY,3,,HM3_G_D8837
53220,1,HM3,İSTANBUL ADALET SARAYI - TAKSİM,3,,HM3_G_D8891
53221,1,HM3,İSTANBUL ADALET SARAYI - ŞİŞLİ MERKEZ,3,,HM3_G_D8021
53222,1,33B,GİYİMKENT - ESENLER BİLİM PARKI,3,ESENLER BİLİM PARKI-EMİNÖNÜ GÜZERGAHINDA HİZMET VERİR.,33B_G_D2596
53223,1,36A,CEBECİ PERONLAR - VEZNECİLER,3,,36A_G_D2597
53224,1,303A,SİLİVRİ SON DURAK - MİMARSİNAN MAHALLESİ,3,,303A_G_D2598
53225,1,300G,TÜYAP - SİLİVRİ,3,SİLİVRİ'DE BİTER,300G_G_D2599
53226,1,79E,KAYABAŞI KİPTAŞ PERON - MAHMUTBEY METRO,3,,79E_G_D2600
53227,1,76E,BOĞAZKÖY SON DURAK - GÜMÜŞSUYU PERON,3,,76E_G_D2601
53228,1,76D,BAHÇEŞEHİR - BAHÇEŞEHİR,3,,76D_G_D2604
53229,1,28,TOPKAPI - BEŞİKTAŞ MEYDAN,3,,28_G_D2605
53230,1,28T,TOPKAPI - BEŞİKTAŞ MEYDAN,3,,28T_G_D2606
53234,1,31Y,FATİH MAHALLESİ YANYOL - YENİKAPI ETKİNLİK ALANI,3,FATİH MAH. YANYOLDAN BAŞLAR.,31Y_G_D2610
53235,1,16F,FINDIKLI MAHALLESİ MUHTARLIĞI - HAREM PERON 3,3,,16F_G_D2616
53236,1,16F,HAREM PERONLAR - FINDIKLI MAHALLESİ MUHTARLIĞI,3,,16F_D_D2618
53237,1,19F,FINDIKLI MAHALLESİ MUHTARLIĞI - KADIKÖY,3,,19F_G_D2619
53238,1,19F,KADIKÖY - FINDIKLI MAHALLESİ MUHTARLIĞI,3,,19F_D_D2623
53239,1,19F,BOSTANCI SANAYİİ - YEDİTEPE ÜNİVERSİTESİ ALT KAPI,3,,19F_D_D2624
53240,1,19,BOSTANCI SANAYİİ - AHMET EMEKLİGİL AİLE SAĞLIĞI MERKEZİ,3,,19_D_D2632
53241,1,319,BOSTANCI SANAYİİ - ÜSKÜDAR CADDESİ,3,,319_D_D2635
53242,1,19D,BOSTANCI SANAYİİ - ESTERGON CADDESİ,3,,19D_D_D2636
53243,1,10,BOSTANCI SANAYİİ - ÜMRANİYE DEVLET HASTANESİ ACİL,3,,10_D_D2638
53244,1,132S,KARTAL KÖPRÜSÜ - YENİDOĞAN PERONLAR,3,,132S_D_D2639
53245,1,132M,KARTAL KÖPRÜSÜ - BATTALGAZİ MAHALLESİ,3,,132M_D_D2642
53246,1,139T,TEDAŞ ÖNÜ - TEPE ÜSTÜ,3,,139T_D_D6410
53247,1,133AK,TEPEÖREN MERKEZ - KARTAL,3,,133AK_G_D2643
53248,1,139T,TEPE ÜSTÜ - TEDAŞ ÖNÜ,3,,139T_G_D2084
53249,1,132T,GAZİ BULVARI - KARTAL METRO,3,,132T_G_D2649
53250,1,47E,VEYSEL KARANİ CADDESİ - VEYSEL KARANİ CADDESİ,3,,47E_G_D8400
53251,1,49K,VEYSEL KARANİ CADDESİ - ELMADAĞ,3,,49K_G_D8413
53252,1,33Y,GİYİMKENT - ÇAMLIK,3,,33Y_G_D8554
53253,1,54ÖR,ÖRNEKTEPE - TAKSİM,3,,54ÖR_G_D8986
53254,1,41Y,SÜNNET KÖPRÜSÜ - AYAZAĞA,3,SÜNNET KÖPRÜSÜ-AYAZAĞA GÜZERGAHNDA HİZMET VERİR.,41Y_D_D2650
53255,1,132T,GAZİ BULVARI - KARTAL METRO,3,SEFERLER TUZLA ORGANİZE SANAYİ VE DERİ SANAYİYE.,132T_G_D2651
53256,1,76E,KİPTAŞ 3.ETAP - GÜMÜŞSUYU PERON,3,KİPTAŞ 3. ETAP'TAN BAŞLAR.,76E_G_D2655
53257,1,132T,KARTAL METRO - GAZİ BULVARI,3,,132T_D_D2656
53258,1,79GE,OSMANLI CADDESİ - EMİNÖNÜ,3,RİNG OLARAK HİZMET VERİR.,79GE_G_D2657
53259,1,8A,KADIKÖY - BATI ATAŞEHİR PERONLAR,3,,8A_D_D2658
53260,1,63,KAĞITHANE - CENDERE PARKI,3,,63_G_D8871
53261,1,8A,BATI ATAŞEHİR PERONLAR - KADIKÖY,3,,8A_G_D2664
53262,1,10,ÜSTBOSTANCI - ÜMRANİYE DEVLET HASTANESİ ACİL,3,,10_D_D2666
53263,1,55B,GAZİOSMANPAŞA BELEDİYE - BEŞİKTAŞ MEYDAN,3,,55B_G_D2668
53264,1,40B,SARIYER - BEŞİKTAŞ PERONLAR,3,,40B_G_D2671
53265,1,62G,EMNİYETTEPE - BEŞİKTAŞ MEYDAN,3,,62G_G_D2672
53266,1,62G,EMNİYETTEPE - BEŞİKTAŞ MEYDAN,3,TÜNEL BEŞİKTAŞ GÜZERGAHINDA HİZMET VERİR.,62G_G_D2674
53267,1,KM31,UĞURMUMCU - KARTAL KÖPRÜ ÇIKIŞI,3,SEFERLER KARTAL KÖPRÜSÜ - UĞURMUMCU ARASI RING.,KM31_G_D2675
53268,1,KM31,KARTAL KÖPRÜ ÇIKIŞI - UĞURMUMCU,3,SEFERLER KARTAL KÖPRÜSÜ - UĞURMUMCU ARASI RING.,KM31_D_D2676
53269,1,48Y,YEŞİLPINAR - KÖPRÜBAŞI MAHALLESİ,3,,48Y_G_D8677
53270,1,48Y,KÖPRÜBAŞI MAHALLESİ - YEŞİLPINAR,3,,48Y_D_D8678
53271,1,131T,ATATÜRK MAHALLESİ PERONLAR - ESTERGON CADDESİ,3,,131T_G_D0
53272,1,131T,ESTERGON CADDESİ - ATATÜRK MAHALLESİ PERONLAR,3,,131T_D_D0
53273,1,14T,ATATÜRK MAHALLESİ PERONLAR - KOZYATAĞI METRO,3,,14T_G_D0
53274,1,9K,ATATÜRK MAHALLESİ PERONLAR - KADIKÖY,3,,9K_G_D0
53275,1,UM40,ATATÜRK MAHALLESİ PERONLAR - NECİP FAZIL METRO,3,,UM40_G_D0
